"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","327","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","109","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","380","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","513","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","95","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","1481","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","1648","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","335","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","1470","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","615","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","59","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","148","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","1510","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:23 GMT 2024","579","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","926","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","950","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Mar 22 12:48:23 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","953","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 22 12:48:24 GMT 2024","Fri Mar 22 12:48:24 GMT 2024","88","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
