"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","107","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:48 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","161","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","2573","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:48 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","140","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","1680","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","2349","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","2800","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","623","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","904","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:48 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","153","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","179","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","1544","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","2752","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","162","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:48 GMT 2023","2793","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","328","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:45 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","1324","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Feb 15 12:33:47 GMT 2023","Wed Feb 15 12:33:47 GMT 2023","172","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
