"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","252","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","2032","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","35","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","563","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:05 GMT 2023","1186","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","104","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","1465","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","1937","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","225","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","134","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","151","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","102","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","1902","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","2095","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","161","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","1994","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:04 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","1714","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Jul 07 12:30:06 GMT 2023","Fri Jul 07 12:30:06 GMT 2023","185","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
