"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","140","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:17 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","99","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","1115","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","1774","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","63","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","75","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:17 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","91","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","1007","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","456","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","1477","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","1474","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","633","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:15 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","1627","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","214","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","322","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","58","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Nov 16 11:21:17 GMT 2023","Thu Nov 16 11:21:17 GMT 2023","62","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Nov 16 11:21:16 GMT 2023","Thu Nov 16 11:21:16 GMT 2023","187","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
