"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","623","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","73","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","969","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","86","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:25 GMT 2024","899","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","116","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:25 GMT 2024","621","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","1456","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","212","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","1709","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","159","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","143","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","434","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","965","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","1517","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","378","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:25 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","239","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 09 21:31:26 GMT 2024","Tue Jan 09 21:31:26 GMT 2024","233","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
