"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","30","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","145","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","1810","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","1429","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:01 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","126","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","1865","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:58:01 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","205","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","170","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","1740","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:58:01 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","463","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","1741","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","1189","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:01 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","165","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","54","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","103","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","1869","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:00 GMT 2023","Thu Feb 02 14:58:01 GMT 2023","1627","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:58:02 GMT 2023","Thu Feb 02 14:58:02 GMT 2023","118","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
