"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","187","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","355","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","1413","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","1768","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","1959","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:52 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","507","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","1476","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","63","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","1475","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Apr 25 15:29:52 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","723","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","183","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:52 GMT 2024","1128","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","77","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:51 GMT 2024","Thu Apr 25 15:29:52 GMT 2024","1196","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","282","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","118","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","174","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Apr 25 15:29:53 GMT 2024","Thu Apr 25 15:29:53 GMT 2024","74","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
