"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","1424","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","357","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","292","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","208","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","1335","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","2004","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:32 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","380","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","2290","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 28 20:40:32 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","131","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","2194","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","945","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:32 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","137","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","2312","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","171","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","777","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 28 20:40:31 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","148","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:32 GMT 2023","Fri Apr 28 20:40:32 GMT 2023","93","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Apr 28 20:40:30 GMT 2023","Fri Apr 28 20:40:31 GMT 2023","1853","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
