"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","556","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","1623","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","1523","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","354","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","1697","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","380","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","808","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","262","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","283","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","123","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","72","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","780","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:19 GMT 2024","523","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","94","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","601","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:21 GMT 2024","Tue Jan 23 10:53:21 GMT 2024","63","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jan 23 10:53:19 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","922","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jan 23 10:53:20 GMT 2024","Tue Jan 23 10:53:20 GMT 2024","435","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
