"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","178","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","1633","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","53","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","63","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:56 GMT 2023","818","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:56 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","135","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:56 GMT 2023","1020","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","92","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","54","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","1373","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","1690","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","1460","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","265","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","275","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:55 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","1407","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","114","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","356","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Tue Nov 07 15:44:57 GMT 2023","Tue Nov 07 15:44:57 GMT 2023","640","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
