"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","2395","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","173","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","165","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","1511","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","2441","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","225","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:44 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","130","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:44 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","36","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","1861","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","125","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","2466","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","178","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:44 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","732","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","2577","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:44 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","150","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:45 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","102","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:45 GMT 2023","2320","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Tue Jun 13 18:59:42 GMT 2023","Tue Jun 13 18:59:44 GMT 2023","2169","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
