"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","244","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","1548","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","98","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","331","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","972","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","97","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:10 GMT 2024","811","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","1564","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","200","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:10 GMT 2024","308","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","113","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","1490","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","1676","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","1539","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","172","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","620","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:10 GMT 2024","Fri Mar 15 19:47:10 GMT 2024","544","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Mar 15 19:47:11 GMT 2024","Fri Mar 15 19:47:11 GMT 2024","140","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
