"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","97","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","2108","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:02 GMT 2023","1216","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","166","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","68","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","50","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","2107","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","548","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","105","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","2007","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","184","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","2198","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","191","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","220","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","1796","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:03 GMT 2023","Mon May 01 14:01:03 GMT 2023","147","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","1561","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Mon May 01 14:01:01 GMT 2023","Mon May 01 14:01:03 GMT 2023","1990","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
