"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 02 20:50:02 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","188","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","154","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","814","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","1722","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 20:50:02 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","125","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","947","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","1841","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","811","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","649","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:02 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","216","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","764","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:02 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","126","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","160","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:02 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","148","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","540","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:00 GMT 2023","Sat Dec 02 20:50:01 GMT 2023","802","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","577","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 20:50:01 GMT 2023","Sat Dec 02 20:50:02 GMT 2023","593","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
