"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","1398","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","1635","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:50 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","115","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","175","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","117","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","632","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","1852","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:50 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","338","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","277","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","268","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:50 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","150","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:50 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","126","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","677","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","1361","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","879","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:11:50 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","175","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:49 GMT 2023","Fri Nov 24 09:11:50 GMT 2023","229","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:11:48 GMT 2023","Fri Nov 24 09:11:49 GMT 2023","1365","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
