"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","2161","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","91","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:35 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","552","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:35 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","115","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:35 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","32","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","2223","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","2212","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Mon Feb 06 07:05:35 GMT 2023","Mon Feb 06 07:05:35 GMT 2023","134","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","213","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","181","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:35 GMT 2023","1493","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","111","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","2183","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","90","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","2170","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Mon Feb 06 07:05:36 GMT 2023","Mon Feb 06 07:05:36 GMT 2023","208","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:35 GMT 2023","2025","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Mon Feb 06 07:05:33 GMT 2023","Mon Feb 06 07:05:35 GMT 2023","1821","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
