"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","69","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","247","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1909","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1076","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","450","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1373","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","326","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","171","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","190","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","213","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1731","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1476","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","304","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","85","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","1322","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","165","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Apr 19 12:56:33 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","989","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Apr 19 12:56:34 GMT 2024","Fri Apr 19 12:56:34 GMT 2024","365","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
