"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1776","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1085","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:07:59 GMT 2023","138","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:07:59 GMT 2023","149","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:07:59 GMT 2023","64","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:08:00 GMT 2023","142","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:08:00 GMT 2023","Mon May 08 11:08:00 GMT 2023","127","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1707","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1851","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:08:00 GMT 2023","2023","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:08:00 GMT 2023","690","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1780","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:08:00 GMT 2023","1995","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:08:00 GMT 2023","Mon May 08 11:08:00 GMT 2023","79","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:58 GMT 2023","Mon May 08 11:07:59 GMT 2023","1416","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Mon May 08 11:07:59 GMT 2023","Mon May 08 11:08:00 GMT 2023","174","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:08:00 GMT 2023","Mon May 08 11:08:00 GMT 2023","47","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Mon May 08 11:08:00 GMT 2023","Mon May 08 11:08:00 GMT 2023","125","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
