"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","26","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:23 GMT 2023","3295","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","120","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","3264","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","2825","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:21 GMT 2023","1563","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","179","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:23 GMT 2023","3270","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Thu Feb 02 14:36:21 GMT 2023","Thu Feb 02 14:36:21 GMT 2023","236","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:23 GMT 2023","266","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","115","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","2499","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","168","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","223","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","2701","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:21 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","919","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Thu Feb 02 14:36:19 GMT 2023","Thu Feb 02 14:36:21 GMT 2023","1859","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Thu Feb 02 14:36:22 GMT 2023","Thu Feb 02 14:36:22 GMT 2023","280","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
