"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","1492","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:36 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","62","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","521","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","1457","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","1726","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","1410","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","220","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","121","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","284","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","687","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","809","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","922","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:36 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","136","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","148","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","96","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Sat Dec 02 18:17:35 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","184","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Sat Dec 02 18:17:34 GMT 2023","Sat Dec 02 18:17:35 GMT 2023","548","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Sat Dec 02 18:17:36 GMT 2023","Sat Dec 02 18:17:36 GMT 2023","93","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
