"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:42 GMT 2023","786","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","36","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","1234","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","123","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","1248","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Wed Dec 13 12:22:42 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","556","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:42 GMT 2023","948","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:42 GMT 2023","1159","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","63","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","219","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","1593","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:41 GMT 2023","Wed Dec 13 12:22:42 GMT 2023","1207","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Wed Dec 13 12:22:42 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","453","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","87","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","176","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","99","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","225","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Wed Dec 13 12:22:43 GMT 2023","Wed Dec 13 12:22:43 GMT 2023","88","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
