"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","259","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","1003","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:16 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","192","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:16 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","199","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","1625","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","435","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","756","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","182","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","1936","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:16 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","103","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","614","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","320","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","504","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:16 GMT 2023","1611","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","1056","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:14 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","1072","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","107","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Nov 24 09:00:15 GMT 2023","Fri Nov 24 09:00:15 GMT 2023","226","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
