"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","1877","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:16 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","198","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","1002","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","687","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","824","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","1918","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","548","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","25","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:16 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","159","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","271","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","112","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","1248","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","1346","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Jun 07 22:49:14 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","1439","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:15 GMT 2024","141","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","279","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","202","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Jun 07 22:49:15 GMT 2024","Fri Jun 07 22:49:16 GMT 2024","151","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
