"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","114","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","141","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","2462","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","48","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","2317","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Mon Aug 28 12:37:57 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","713","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:57 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","839","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:57 GMT 2023","Mon Aug 28 12:37:57 GMT 2023","148","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:57 GMT 2023","1138","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","347","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","97","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:57 GMT 2023","1411","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","2327","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","2148","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","2413","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Mon Aug 28 12:37:57 GMT 2023","Mon Aug 28 12:37:57 GMT 2023","250","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:58 GMT 2023","Mon Aug 28 12:37:58 GMT 2023","179","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Mon Aug 28 12:37:56 GMT 2023","Mon Aug 28 12:37:57 GMT 2023","1332","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
