"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","2299","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","2115","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","118","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:19 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","406","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","1412","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","154","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","248","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:21 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","77","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","130","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","646","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","2252","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","127","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:21 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","48","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:20 GMT 2023","1447","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","2182","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Sep 22 19:26:20 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","453","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:21 GMT 2023","2143","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Sep 22 19:26:18 GMT 2023","Fri Sep 22 19:26:19 GMT 2023","819","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
